player_id,player_name,position,birth_year,draft_year,draft_round,draft_pick,draft_ovr,height,weight,college,season,season_type,team,conference,division,shotgun,no_huddle,qb_dropback,qb_scramble,pass_attempts,complete_pass,incomplete_pass,passing_yards,receiving_yards,yards_after_catch,rush_attempts,rushing_yards,tackled_for_loss,first_down_pass,first_down_rush,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,rush_touchdown,pass_touchdown,safety,interception,fumble,fumble_lost,fumble_forced,fumble_not_forced,fumble_out_of_bounds,receptions,targets,passing_air_yards,receiving_air_yards,receiving_touchdown,pass_attempts_redzone,complete_pass_redzone,pass_touchdown_redzone,pass_attempts_gtg,complete_pass_gtg,pass_touchdown_gtg,receptions_redzone,targets_redzone,receiving_touchdown_redzone,receptions_gtg,targets_gtg,receiving_touchdown_gtg,rush_attempts_redzone,rush_touchdown_redzone,rush_attempts_gtg,rush_touchdown_gtg,fantasy_points_ppr,fantasy_points_standard,offense_snaps,team_offense_snaps,total_tds,touches,total_yards,depth_team,games_missed,offense_pct,age,years_exp,games_played_season,games_played_career,season_shotgun,season_no_huddle,season_qb_dropback,season_qb_scramble,season_pass_attempts,season_complete_pass,season_incomplete_pass,season_passing_yards,season_receiving_yards,season_yards_after_catch,season_rush_attempts,season_rushing_yards,season_tackled_for_loss,season_first_down_pass,season_first_down_rush,season_third_down_converted,season_third_down_failed,season_fourth_down_converted,season_fourth_down_failed,season_rush_touchdown,season_pass_touchdown,season_safety,season_interception,season_fumble,season_fumble_lost,season_fumble_forced,season_fumble_not_forced,season_fumble_out_of_bounds,season_receptions,season_targets,season_passing_air_yards,season_receiving_air_yards,season_receiving_touchdown,season_pass_attempts_redzone,season_complete_pass_redzone,season_pass_touchdown_redzone,season_pass_attempts_gtg,season_complete_pass_gtg,season_pass_touchdown_gtg,season_receptions_redzone,season_targets_redzone,season_receiving_touchdown_redzone,season_receptions_gtg,season_targets_gtg,season_receiving_touchdown_gtg,season_rush_attempts_redzone,season_rush_touchdown_redzone,season_rush_attempts_gtg,season_rush_touchdown_gtg,season_fantasy_points_ppr,season_fantasy_points_standard,season_offense_snaps,season_team_offense_snaps,season_total_tds,season_touches,season_total_yards,career_shotgun,career_no_huddle,career_qb_dropback,career_qb_scramble,career_pass_attempts,career_complete_pass,career_incomplete_pass,career_passing_yards,career_receiving_yards,career_yards_after_catch,career_rush_attempts,career_rushing_yards,career_tackled_for_loss,career_first_down_pass,career_first_down_rush,career_third_down_converted,career_third_down_failed,career_fourth_down_converted,career_fourth_down_failed,career_rush_touchdown,career_pass_touchdown,career_safety,career_interception,career_fumble,career_fumble_lost,career_fumble_forced,career_fumble_not_forced,career_fumble_out_of_bounds,career_receptions,career_targets,career_passing_air_yards,career_receiving_air_yards,career_receiving_touchdown,career_pass_attempts_redzone,career_complete_pass_redzone,career_pass_touchdown_redzone,career_pass_attempts_gtg,career_complete_pass_gtg,career_pass_touchdown_gtg,career_receptions_redzone,career_targets_redzone,career_receiving_touchdown_redzone,career_receptions_gtg,career_targets_gtg,career_receiving_touchdown_gtg,career_rush_attempts_redzone,career_rush_touchdown_redzone,career_rush_attempts_gtg,career_rush_touchdown_gtg,career_fantasy_points_ppr,career_fantasy_points_standard,career_offense_snaps,career_team_offense_snaps,career_total_tds,career_touches,career_total_yards,season_average_shotgun,career_average_shotgun,season_average_no_huddle,career_average_no_huddle,season_average_qb_dropback,career_average_qb_dropback,season_average_qb_scramble,career_average_qb_scramble,season_average_pass_attempts,career_average_pass_attempts,season_average_complete_pass,career_average_complete_pass,season_average_incomplete_pass,career_average_incomplete_pass,season_average_passing_yards,career_average_passing_yards,season_average_receiving_yards,career_average_receiving_yards,season_average_yards_after_catch,career_average_yards_after_catch,season_average_rush_attempts,career_average_rush_attempts,season_average_rushing_yards,career_average_rushing_yards,season_average_tackled_for_loss,career_average_tackled_for_loss,season_average_first_down_pass,career_average_first_down_pass,season_average_first_down_rush,career_average_first_down_rush,season_average_third_down_converted,career_average_third_down_converted,season_average_third_down_failed,career_average_third_down_failed,season_average_fourth_down_converted,career_average_fourth_down_converted,season_average_fourth_down_failed,career_average_fourth_down_failed,season_average_rush_touchdown,career_average_rush_touchdown,season_average_pass_touchdown,career_average_pass_touchdown,season_average_safety,career_average_safety,season_average_interception,career_average_interception,season_average_fumble,career_average_fumble,season_average_fumble_lost,career_average_fumble_lost,season_average_fumble_forced,career_average_fumble_forced,season_average_fumble_not_forced,career_average_fumble_not_forced,season_average_fumble_out_of_bounds,career_average_fumble_out_of_bounds,season_average_receptions,career_average_receptions,season_average_targets,career_average_targets,season_average_passing_air_yards,career_average_passing_air_yards,season_average_receiving_air_yards,career_average_receiving_air_yards,season_average_receiving_touchdown,career_average_receiving_touchdown,season_average_pass_attempts_redzone,career_average_pass_attempts_redzone,season_average_complete_pass_redzone,career_average_complete_pass_redzone,season_average_pass_touchdown_redzone,career_average_pass_touchdown_redzone,season_average_pass_attempts_gtg,career_average_pass_attempts_gtg,season_average_complete_pass_gtg,career_average_complete_pass_gtg,season_average_pass_touchdown_gtg,career_average_pass_touchdown_gtg,season_average_receptions_redzone,career_average_receptions_redzone,season_average_targets_redzone,career_average_targets_redzone,season_average_receiving_touchdown_redzone,career_average_receiving_touchdown_redzone,season_average_receptions_gtg,career_average_receptions_gtg,season_average_targets_gtg,career_average_targets_gtg,season_average_receiving_touchdown_gtg,career_average_receiving_touchdown_gtg,season_average_rush_attempts_redzone,career_average_rush_attempts_redzone,season_average_rush_touchdown_redzone,career_average_rush_touchdown_redzone,season_average_rush_attempts_gtg,career_average_rush_attempts_gtg,season_average_rush_touchdown_gtg,career_average_rush_touchdown_gtg,season_average_fantasy_points_ppr,career_average_fantasy_points_ppr,season_average_fantasy_points_standard,career_average_fantasy_points_standard,season_average_offense_snaps,career_average_offense_snaps,season_average_team_offense_snaps,career_average_team_offense_snaps,season_average_total_tds,career_average_total_tds,season_average_touches,career_average_touches,season_average_total_yards,career_average_total_yards
00-0036158,J.K. Dobbins,RB,1998,2020,2,23,55,70,212,Ohio State,2023,REG,BAL,AFC,North,10,1,3,0,0,0,0,0,15,15,8,22,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,11.7,9.7,30,64,1,10,37,2,16,0.46875,24,3,1,17,10,1,3,0,0,0,0,0,15,15,8,22,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,11.7,9.7,30,64,1,10,37,174,5,33,0,0,0,0,0,161,167,158,809,12,6,41,8,7,1,1,8,1,0,0,2,0,2,0,0,25,32,0,6,1,0,0,0,0,0,0,2,3,1,1,2,1,30,7,10,7,176,151,525,1112,0.59,10.76,57.06,10,58,1,1.67,3,11,0,0,0,0,0,0,0,0,0,0,15,53.67,15,55.67,8,52.67,22,269.67,0,4,0,2,1,13.67,0,2.67,0,2.33,0,0.33,0,0.33,1,2.67,0,0.33,0,0,0,0,0,0.67,0,0,0,0.67,0,0,0,0,2,8.33,3,10.67,0,0,3,2,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0.67,1,1,0,0.33,0,0.33,0,0.67,0,0.33,1,10,1,2.33,1,3.33,1,2.33,11.7,58.67,9.7,50.33,30,175,64,370.67,1,3.33,10,61,37,323.33
00-0036165,Isaiah Hodgins,WR,1998,2020,6,28,207,75,200,Oregon State,2023,REG,NYG,NFC,East,32,7,33,0,0,0,0,0,230,75,0,0,0,12,0,3,2,0,3,0,3,0,0,1,1,1,0,0,21,33,0,269,3,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,59,38,418,891,6,21,230,1,3,0.469135802,24,3,14,22,32,7,33,0,0,0,0,0,230,75,0,0,0,12,0,3,2,0,3,0,3,0,0,1,1,1,0,0,21,33,0,269,3,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,59,38,418,891,0.43,1.5,16.43,67,12,76,0,0,0,0,0,581,144,0,0,0,34,0,8,9,0,4,0,7,0,1,2,2,2,0,0,54,74,0,660,7,0,0,0,0,0,0,8,10,7,1,1,1,0,0,0,0,146.1,92.1,835,1425,0.64,2.45,26.41,2.29,22.33,0.5,4,2.36,25.33,0,0,0,0,0,0,0,0,0,0,16.43,193.67,5.36,48,0,0,0,0,0,0,0.86,11.33,0,0,0.21,2.67,0.14,3,0,0,0.21,1.33,0,0,0.21,2.33,0,0,0,0.33,0.07,0.67,0.07,0.67,0.07,0.67,0,0,0,0,1.5,18,2.36,24.67,0,0,19.21,220,0.21,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0.21,2.67,0.36,3.33,0.21,2.33,0,0.33,0,0.33,0,0.33,0,0,0,0,0,0,0,0,4.21,48.7,2.71,30.7,29.86,278.33,63.64,475,0.43,4.67,1.5,18,16.43,193.67
00-0036196,Gabe Davis,WR,1999,2020,4,22,128,74,225,UCF,2023,REG,BUF,AFC,East,70,14,82,0,0,0,0,0,746,180,1,-2,1,34,0,6,14,1,1,0,7,0,6,1,1,1,0,0,45,75,0,1223,7,0,0,0,0,0,0,6,11,5,2,2,2,0,0,0,0,146.4,101.4,899,1088,14,46,744,1,1,0.826286765,24,3,16,61,70,14,82,0,0,0,0,0,746,180,1,-2,1,34,0,6,14,1,1,0,7,0,6,1,1,1,0,0,45,75,0,1223,7,0,0,0,0,0,0,6,11,5,2,2,2,0,0,0,0,146.4,101.4,899,1088,0.88,2.88,46.5,255,30,297,0,0,0,0,0,2690,576,2,-2,1,122,0,33,44,3,5,0,27,0,18,3,2,3,0,0,160,278,0,4411,27,0,0,0,0,0,0,27,52,18,6,11,5,1,0,0,0,548.8,388.8,3106,4170,0.89,2.66,44.07,4.38,85,0.88,10,5.12,99,0,0,0,0,0,0,0,0,0,0,46.62,896.67,11.25,192,0.06,0.67,-0.12,-0.67,0.06,0.33,2.12,40.67,0,0,0.38,11,0.88,14.67,0.06,1,0.06,1.67,0,0,0.44,9,0,0,0.38,6,0.06,1,0.06,0.67,0.06,1,0,0,0,0,2.81,53.33,4.69,92.67,0,0,76.44,1470.33,0.44,9,0,0,0,0,0,0,0,0,0,0,0,0,0.38,9,0.69,17.33,0.31,6,0.12,2,0.12,3.67,0.12,1.67,0,0.33,0,0,0,0,0,0,9.15,182.93,6.34,129.6,56.19,1035.33,68,1390,0.88,18,2.88,54,46.5,896
00-0036212,Tua Tagovailoa,QB,1998,2020,1,5,5,73,225,Alabama,2023,REG,MIA,AFC,East,565,37,605,16,546,388,158,4624,0,2176,35,74,1,222,5,74,103,7,11,0,29,0,14,12,5,2,11,0,0,0,4283,0,0,74,45,17,28,12,11,0,0,0,0,0,0,9,0,2,0,323.36,323.36,1045,1098,29,581,4698,1,0,0.951730419,25,3,17,52,565,37,605,16,546,388,158,4624,0,2176,35,74,1,222,5,74,103,7,11,0,29,0,14,12,5,2,11,0,0,0,4283,0,0,74,45,17,28,12,11,0,0,0,0,0,0,9,0,2,0,323.36,323.36,1045,1098,1.71,34.18,276.35,1576,171,1740,57,1555,1063,492,12310,0,5325,134,359,1,604,33,194,301,18,18,6,79,1,36,28,8,12,17,0,0,0,12658,0,0,208,129,55,64,31,28,0,0,0,0,0,0,31,6,11,6,942.3,942.3,3029,3356,1.63,32.48,243.63,33.24,525.33,2.18,57,35.59,580,0.94,19,32.12,518.33,22.82,354.33,9.29,164,272,4103.33,0,0,128,1775,2.06,44.67,4.35,119.67,0.06,0.33,13.06,201.33,0.29,11,4.35,64.67,6.06,100.33,0.41,6,0.65,6,0,2,1.71,26.33,0,0.33,0.82,12,0.71,9.33,0.29,2.67,0.12,4,0.65,5.67,0,0,0,0,0,0,251.94,4219.33,0,0,0,0,4.35,69.33,2.65,43,1,18.33,1.65,21.33,0.71,10.33,0.65,9.33,0,0,0,0,0,0,0,0,0,0,0,0,0.53,10.33,0,2,0.12,3.67,0,2,19.02,314.1,19.02,314.1,61.47,1009.67,64.59,1118.67,1.71,28.33,34.18,563,276.35,4223
00-0036223,Jonathan Taylor,RB,1999,2020,2,9,41,70,226,Wisconsin,2023,REG,IND,AFC,South,132,28,21,0,0,0,0,0,137,152,145,680,12,4,40,12,16,1,0,6,1,0,0,1,0,1,0,0,18,21,0,-10,1,0,0,0,0,0,0,3,4,1,0,0,0,28,5,9,5,141.7,123.7,334,531,8,163,817,1,9,0.629001883,24,3,8,49,132,28,21,0,0,0,0,0,137,152,145,680,12,4,40,12,16,1,0,6,1,0,0,1,0,1,0,0,18,21,0,-10,1,0,0,0,0,0,0,3,4,1,0,0,0,28,5,9,5,141.7,123.7,334,531,1,20.38,102.12,547,88,149,0,0,0,0,0,880,1074,868,4280,74,30,243,60,74,12,4,37,3,0,1,9,6,9,0,0,117,145,0,-177,3,0,0,0,0,0,0,12,15,1,1,1,0,192,30,63,27,853,736,2070,3266,0.88,20.1,105.31,16.5,182.33,3.5,29.33,2.62,49.67,0,0,0,0,0,0,0,0,0,0,17.12,293.33,19,358,18.12,289.33,85,1426.67,1.5,24.67,0.5,10,5,81,1.5,20,2,24.67,0.12,4,0,1.33,0.75,12.33,0.12,1,0,0,0,0.33,0.12,3,0,2,0.12,3,0,0,0,0,2.25,39,2.62,48.33,0,0,-1.25,-59,0.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0.38,4,0.5,5,0.12,0.33,0,0.33,0,0.33,0,0,3.5,64,0.62,10,1.12,21,0.62,9,17.71,284.33,15.46,245.33,41.75,690,66.38,1088.67,1,14.33,20.38,328.33,102.12,1720
00-0036233,Donovan Peoples-Jones,WR,1999,2020,6,8,187,74,204,Michigan,2023,REG,CLE,AFC,North,18,3,22,0,0,0,0,0,138,32,0,0,0,6,0,2,5,1,1,0,0,0,1,0,0,0,0,0,12,21,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,11.8,411,657,0,12,138,1,8,0.827433628,24,3,9,45,18,3,22,0,0,0,0,0,138,32,0,0,0,6,0,2,5,1,1,0,0,0,1,0,0,0,0,0,12,21,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,11.8,411,657,0,1.33,15.33,153,23,195,0,0,0,0,0,1867,440,1,2,0,74,0,22,32,6,7,0,8,0,5,2,2,2,0,0,120,188,0,2570,8,0,0,0,0,0,0,6,17,4,2,5,2,0,0,0,0,338.9,218.9,2309,3054,0.36,2.69,41.53,2,51,0.33,7.67,2.44,65,0,0,0,0,0,0,0,0,0,0,15.33,622.33,3.56,146.67,0,0.33,0,0.67,0,0,0.67,24.67,0,0,0.22,7.33,0.56,10.67,0.11,2,0.11,2.33,0,0,0,2.67,0,0,0.11,1.67,0,0.67,0,0.67,0,0.67,0,0,0,0,1.33,40,2.33,62.67,0,0,26.78,856.67,0,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5.67,0,1.33,0,0.67,0,1.67,0,0.67,0,0,0,0,0,0,0,0,2.64,112.97,1.31,72.97,45.67,769.67,73,1018,0,5.33,1.33,40.33,15.33,623
00-0036233,Donovan Peoples-Jones,WR,1999,2020,6,8,187,74,204,Michigan,2023,REG,CLE,AFC,North,15,3,18,0,0,0,0,0,97,22,0,0,0,4,0,1,4,0,1,0,0,0,1,0,0,0,0,0,8,17,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,7.7,374,452,0,8,97,1,8,0.827433628,24,3,9,45,18,3,22,0,0,0,0,0,138,32,0,0,0,6,0,2,5,1,1,0,0,0,1,0,0,0,0,0,12,21,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,11.8,411,657,0,1.33,15.33,153,23,195,0,0,0,0,0,1867,440,1,2,0,74,0,22,32,6,7,0,8,0,5,2,2,2,0,0,120,188,0,2570,8,0,0,0,0,0,0,6,17,4,2,5,2,0,0,0,0,338.9,218.9,2309,3054,0.36,2.69,41.53,2,51,0.33,7.67,2.44,65,0,0,0,0,0,0,0,0,0,0,15.33,622.33,3.56,146.67,0,0.33,0,0.67,0,0,0.67,24.67,0,0,0.22,7.33,0.56,10.67,0.11,2,0.11,2.33,0,0,0,2.67,0,0,0.11,1.67,0,0.67,0,0.67,0,0.67,0,0,0,0,1.33,40,2.33,62.67,0,0,26.78,856.67,0,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5.67,0,1.33,0,0.67,0,1.67,0,0.67,0,0,0,0,0,0,0,0,2.64,112.97,1.31,72.97,45.67,769.67,73,1018,0,5.33,1.33,40.33,15.33,623
00-0036233,Donovan Peoples-Jones,WR,1999,2020,6,8,187,74,204,Michigan,2023,REG,DET,NFC,North,3,0,4,0,0,0,0,0,41,10,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,4,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,4.1,37,205,0,4,41,1,8,0.180487805,24,3,9,45,18,3,22,0,0,0,0,0,138,32,0,0,0,6,0,2,5,1,1,0,0,0,1,0,0,0,0,0,12,21,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,11.8,411,657,0,1.33,15.33,153,23,195,0,0,0,0,0,1867,440,1,2,0,74,0,22,32,6,7,0,8,0,5,2,2,2,0,0,120,188,0,2570,8,0,0,0,0,0,0,6,17,4,2,5,2,0,0,0,0,338.9,218.9,2309,3054,0.36,2.69,41.53,2,51,0.33,7.67,2.44,65,0,0,0,0,0,0,0,0,0,0,15.33,622.33,3.56,146.67,0,0.33,0,0.67,0,0,0.67,24.67,0,0,0.22,7.33,0.56,10.67,0.11,2,0.11,2.33,0,0,0,2.67,0,0,0.11,1.67,0,0.67,0,0.67,0,0.67,0,0,0,0,1.33,40,2.33,62.67,0,0,26.78,856.67,0,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5.67,0,1.33,0,0.67,0,1.67,0,0.67,0,0,0,0,0,0,0,0,2.64,112.97,1.31,72.97,45.67,769.67,73,1018,0,5.33,1.33,40.33,15.33,623
00-0036251,Zack Moss,RB,1997,2020,3,22,86,70,220,Utah,2023,REG,IND,AFC,South,205,55,39,0,0,0,0,0,192,189,183,794,14,10,43,14,13,1,1,5,2,0,1,0,0,0,0,0,27,36,0,-14,2,0,0,0,0,0,0,4,7,2,0,0,0,40,4,11,3,165.6,138.6,531,950,9,210,986,2,3,0.558947368,25,3,14,50,205,55,39,0,0,0,0,0,192,189,183,794,14,10,43,14,13,1,1,5,2,0,1,0,0,0,0,0,27,36,0,-14,2,0,0,0,0,0,0,4,7,2,0,0,0,40,4,11,3,165.6,138.6,531,950,0.64,15,70.43,382,74,102,0,0,0,0,0,523,518,480,2063,37,29,113,32,34,2,3,14,4,0,2,3,2,3,0,1,75,98,0,39,4,0,0,0,0,0,0,9,15,4,1,3,1,112,13,30,9,431.6,356.6,1557,3414,0.44,11.1,51.72,14.64,127.33,3.93,24.67,2.79,34,0,0,0,0,0,0,0,0,0,0,13.71,174.33,13.5,172.67,13.07,160,56.71,687.67,1,12.33,0.71,9.67,3.07,37.67,1,10.67,0.93,11.33,0.07,0.67,0.07,1,0.36,4.67,0.14,1.33,0,0,0.07,0.67,0,1,0,0.67,0,1,0,0,0,0.33,1.93,25,2.57,32.67,0,0,-1,13,0.14,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0.29,3,0.5,5,0.14,1.33,0,0.33,0,1,0,0.33,2.86,37.33,0.29,4.33,0.79,10,0.21,3,11.83,143.87,9.9,118.87,37.93,519,67.86,1138,0.64,7.33,15,185,70.43,862
00-0036252,Michael Pittman,WR,1997,2020,2,2,34,76,223,USC,2023,REG,IND,AFC,South,147,29,151,0,0,0,0,0,1106,483,0,0,0,51,0,12,16,3,3,0,4,0,6,1,0,1,0,1,104,143,0,1186,4,0,0,0,0,0,0,14,18,2,1,3,1,0,0,0,0,226.6,122.6,941,1022,8,104,1106,1,2,0.92074364,25,3,15,61,147,29,151,0,0,0,0,0,1106,483,0,0,0,51,0,12,16,3,3,0,4,0,6,1,0,1,0,1,104,143,0,1186,4,0,0,0,0,0,0,14,18,2,1,3,1,0,0,0,0,226.6,122.6,941,1022,0.53,6.93,73.73,445,61,484,0,0,0,0,0,3616,1468,11,100,0,178,4,55,78,10,7,0,15,0,13,4,1,4,0,1,331,467,0,3934,15,0,0,0,0,0,0,36,58,10,4,11,3,2,0,0,0,763.6,432.6,3686,4139,0.49,5.61,60.92,9.8,148.33,1.93,20.33,10.07,161.33,0,0,0,0,0,0,0,0,0,0,73.73,1205.33,32.2,489.33,0,3.67,0,33.33,0,0,3.4,59.33,0,1.33,0.8,18.33,1.07,26,0.2,3.33,0.2,2.33,0,0,0.27,5,0,0,0.4,4.33,0.07,1.33,0,0.33,0.07,1.33,0,0,0.07,0.33,6.93,110.33,9.53,155.67,0,0,79.07,1311.33,0.27,5,0,0,0,0,0,0,0,0,0,0,0,0,0.93,12,1.2,19.33,0.13,3.33,0.07,1.33,0.2,3.67,0.07,1,0,0.67,0,0,0,0,0,0,15.11,254.53,8.17,144.2,62.73,1228.67,68.13,1379.67,0.53,10,6.93,114,73.73,1238.67
00-0036261,Brandon Aiyuk,WR,1998,2020,1,25,25,72,200,Arizona State,2023,REG,SF,NFC,West,83,4,105,0,0,0,0,0,1342,362,0,0,0,61,0,18,9,0,0,0,7,0,3,1,1,1,0,0,75,102,0,1467,7,0,0,0,0,0,0,6,10,5,1,2,1,0,0,0,0,242.2,167.2,803,983,14,75,1342,1,1,0.81688708,25,3,16,59,83,4,105,0,0,0,0,0,1342,362,0,0,0,61,0,18,9,0,0,0,7,0,3,1,1,1,0,0,75,102,0,1467,7,0,0,0,0,0,0,6,10,5,1,2,1,0,0,0,0,242.2,167.2,803,983,0.88,4.69,83.88,293,19,379,1,0,0,0,0,3761,1318,12,125,1,179,4,50,35,2,5,2,23,0,6,3,3,3,0,0,257,370,0,4131,23,0,0,0,0,0,0,28,45,19,7,12,7,1,1,0,0,774.6,517.6,3292,3826,0.81,4.56,65.86,5.19,97.67,0.25,6.33,6.56,126.33,0,0.33,0,0,0,0,0,0,0,0,83.88,1253.67,22.62,439.33,0,4,0,41.67,0,0.33,3.81,59.67,0,1.33,1.12,16.67,0.56,11.67,0,0.67,0,1.67,0,0.67,0.44,7.67,0,0,0.19,2,0.06,1,0.06,1,0.06,1,0,0,0,0,4.69,85.67,6.38,123.33,0,0,91.69,1377,0.44,7.67,0,0,0,0,0,0,0,0,0,0,0,0,0.38,9.33,0.62,15,0.31,6.33,0.06,2.33,0.12,4,0.06,2.33,0,0.33,0,0.33,0,0,0,0,15.14,258.2,10.45,172.53,50.19,1097.33,61.44,1275.33,0.88,16,4.69,89.67,83.88,1295.33
00-0036264,Jordan Love,QB,1998,2020,1,26,26,76,219,Utah State,2023,REG,GB,NFC,North,530,71,633,24,568,372,196,4159,0,1917,51,247,1,209,16,83,104,11,10,4,32,0,11,9,3,7,2,2,0,0,4897,0,0,97,55,25,12,7,7,0,0,0,0,0,0,10,4,4,3,376.06,376.06,1083,1096,36,619,4406,1,0,0.988138686,24,3,17,27,530,71,633,24,568,372,196,4159,0,1917,51,247,1,209,16,83,104,11,10,4,32,0,11,9,3,7,2,2,0,0,4897,0,0,97,55,25,12,7,7,0,0,0,0,0,0,10,4,4,3,376.06,376.06,1083,1096,2.12,36.41,259.18,604,81,724,29,648,422,226,4765,0,2267,65,273,1,240,17,90,124,14,12,4,35,0,14,12,4,9,3,2,0,0,5542,0,0,107,60,26,12,7,7,0,0,0,0,0,0,11,4,5,3,411.9,411.9,1240,1727,1.44,26.41,186.59,31.18,201.33,4.18,27,37.24,241.33,1.41,9.67,33.41,216,21.88,140.67,11.53,75.33,244.65,1588.33,0,0,112.76,755.67,3,21.67,14.53,91,0.06,0.33,12.29,80,0.94,5.67,4.88,30,6.12,41.33,0.65,4.67,0.59,4,0.24,1.33,1.88,11.67,0,0,0.65,4.67,0.53,4,0.18,1.33,0.41,3,0.12,1,0.12,0.67,0,0,0,0,288.06,1847.33,0,0,0,0,5.71,35.67,3.24,20,1.47,8.67,0.71,4,0.41,2.33,0.41,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0.59,3.67,0.24,1.33,0.24,1.67,0.18,1,22.12,137.3,22.12,137.3,63.71,413.33,64.47,575.67,2.12,13,36.41,237.67,259.18,1679.33
00-0036265,A.J. Dillon,RB,1998,2020,2,30,62,72,247,Boston College,2023,REG,GB,NFC,North,121,8,28,0,0,0,0,0,223,231,178,613,15,10,32,12,11,2,1,2,0,0,0,0,0,0,0,0,22,28,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,36,2,10,2,117.6,95.6,494,980,2,200,836,2,2,0.504081633,25,3,15,57,121,8,28,0,0,0,0,0,223,231,178,613,15,10,32,12,11,2,1,2,0,0,0,0,0,0,0,0,22,28,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,36,2,10,2,117.6,95.6,494,980,0.13,13.33,55.73,389,12,110,0,0,0,0,0,763,760,596,2410,34,35,139,40,33,7,2,16,2,0,0,3,1,3,0,1,86,110,0,37,2,0,0,0,0,0,0,9,11,2,1,2,1,109,14,31,10,508.3,422.3,1599,3704,0.35,11.96,55.67,8.07,129.67,0.53,4,1.87,36.67,0,0,0,0,0,0,0,0,0,0,14.87,254.33,15.4,253.33,11.87,198.67,40.87,803.33,1,11.33,0.67,11.67,2.13,46.33,0.8,13.33,0.73,11,0.13,2.33,0.07,0.67,0.13,5.33,0,0.67,0,0,0,0,0,1,0,0.33,0,1,0,0,0,0.33,1.47,28.67,1.87,36.67,0,0,0.07,12.33,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0.07,3,0.07,3.67,0,0.67,0,0.33,0,0.67,0,0.33,2.4,36.33,0.13,4.67,0.67,10.33,0.13,3.33,7.84,169.43,6.37,140.77,32.93,533,65.33,1234.67,0.13,6.67,13.33,227.33,55.73,1057.67
00-0036275,D'Andre Swift,RB,1999,2020,2,3,35,68,204,Georgia,2023,REG,PHI,NFC,East,263,46,49,0,0,0,0,0,214,267,229,1049,22,8,50,7,10,0,0,5,1,0,1,3,1,2,1,0,39,48,0,27,1,0,0,0,0,0,0,5,5,1,0,0,0,38,5,14,4,196.3,157.3,630,1081,7,268,1263,2,1,0.58279371,24,3,16,53,263,46,49,0,0,0,0,0,214,267,229,1049,22,8,50,7,10,0,0,5,1,0,1,3,1,2,1,0,39,48,0,27,1,0,0,0,0,0,0,5,5,1,0,0,0,38,5,14,4,196.3,157.3,630,1081,0.44,16.75,78.94,565,74,242,0,1,0,1,0,1336,1482,578,2667,57,56,126,36,60,2,2,22,7,0,3,9,4,8,1,2,184,238,-12,107,7,0,0,0,0,0,0,24,34,3,0,2,0,100,21,34,13,740.3,556.3,1876,3508,0.68,14.4,75.53,16.44,188.33,2.88,24.67,3.06,80.67,0,0,0,0.33,0,0,0,0.33,0,0,13.38,445.33,16.69,494,14.31,192.67,65.56,889,1.38,19,0.5,18.67,3.12,42,0.44,12,0.62,20,0,0.67,0,0.67,0.31,7.33,0.06,2.33,0,0,0.06,1,0.19,3,0.06,1.33,0.12,2.67,0.06,0.33,0,0.67,2.44,61.33,3,79.33,0,-4,1.69,35.67,0.06,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0.31,8,0.31,11.33,0.06,1,0,0,0,0.67,0,0,2.38,33.33,0.31,7,0.88,11.33,0.25,4.33,12.27,246.77,9.83,185.43,39.38,625.33,67.56,1169.33,0.44,12,16.75,254.33,78.94,1334.33
